geoid	year	geometry
42101000027	1990	POLYGON ((-75.14790000000001 39.924, -75.148 39.9236, -75.1495 39.9238, -75.1503 39.9239, -75.1515 39.9241, -75.1523 39.9241, -75.15309999999999 39.9243, -75.15423199999999 39.924442, -75.15470000000001 39.9245, -75.1562 39.9247, -75.1561 39.9251, -75.15600000000001 39.9255, -75.15600000000001 39.9259, -75.1559 39.9263, -75.1558 39.9267, -75.1557 39.9271, -75.15560000000001 39.9275, -75.1555 39.928, -75.1554 39.9284, -75.1553 39.9288, -75.15519999999999 39.9291, -75.1551 39.9296, -75.1551 39.93, -75.155 39.9304, -75.1549 39.9308, -75.15479999999999 39.9312, -75.15470000000001 39.9317, -75.1546 39.9321, -75.1541 39.932, -75.1537 39.9319, -75.15309999999999 39.9318, -75.1525 39.9318, -75.152 39.9317, -75.1515 39.9316, -75.1498 39.9314, -75.1494 39.9314, -75.1489 39.9313, -75.1485 39.9312, -75.14790000000001 39.9311, -75.1474 39.9311, -75.1468 39.931, -75.1463 39.931, -75.14660000000001 39.9297, -75.1469 39.9285, -75.14709999999999 39.9275, -75.14709999999999 39.9272, -75.1473 39.9266, -75.1474 39.9263, -75.1474 39.9261, -75.14749999999999 39.9257, -75.1476 39.9252, -75.1476 39.9248, -75.1478 39.9244, -75.14790000000001 39.924))
42101000028	1990	POLYGON ((-75.16630000000001 39.926, -75.16679999999999 39.9261, -75.1674 39.9261, -75.16759999999999 39.9262, -75.16719999999999 39.9265, -75.16630000000001 39.9272, -75.16589999999999 39.9277, -75.1652 39.9282, -75.16500000000001 39.9283, -75.164171 39.929001, -75.16370000000001 39.9294, -75.1634 39.9297, -75.1632 39.9298, -75.163 39.93, -75.1628 39.9302, -75.16240000000001 39.9305, -75.16119999999999 39.9315, -75.161 39.9316, -75.1598 39.9327, -75.1593 39.9326, -75.15779999999999 39.9325, -75.1563 39.9322, -75.1557 39.9322, -75.1551 39.9321, -75.1546 39.9321, -75.15470000000001 39.9317, -75.15479999999999 39.9312, -75.1549 39.9308, -75.155 39.9304, -75.1551 39.93, -75.1551 39.9296, -75.15519999999999 39.9291, -75.1553 39.9288, -75.1554 39.9284, -75.1555 39.928, -75.15560000000001 39.9275, -75.1557 39.9271, -75.1558 39.9267, -75.1559 39.9263, -75.15600000000001 39.9259, -75.15600000000001 39.9255, -75.1561 39.9251, -75.1562 39.9247, -75.15779999999999 39.9249, -75.15940000000001 39.9251, -75.161 39.9253, -75.1627 39.9255, -75.1631 39.9256, -75.16330000000001 39.9256, -75.1636 39.9256, -75.1641 39.9257, -75.1647 39.9258, -75.1652 39.9258, -75.1657 39.9259, -75.16630000000001 39.926))
42101000029	1990	POLYGON ((-75.16719999999999 39.9265, -75.16759999999999 39.9262, -75.16840000000001 39.9255, -75.1688 39.9254, -75.16970000000001 39.9252, -75.1694 39.9264, -75.1692 39.9276, -75.16889999999999 39.9282, -75.16889999999999 39.9288, -75.1686 39.9301, -75.1683 39.9313, -75.16800000000001 39.9325, -75.1677 39.9338, -75.16679999999999 39.9336, -75.1665 39.9336, -75.1662 39.9335, -75.1657 39.9334, -75.1652 39.9334, -75.1641 39.9333, -75.16240000000001 39.933, -75.1619 39.933, -75.1614 39.9329, -75.1609 39.9329, -75.1598 39.9327, -75.161 39.9316, -75.16119999999999 39.9315, -75.16240000000001 39.9305, -75.1628 39.9302, -75.163 39.93, -75.1632 39.9298, -75.1634 39.9297, -75.16370000000001 39.9294, -75.164171 39.929001, -75.16500000000001 39.9283, -75.1652 39.9282, -75.16589999999999 39.9277, -75.16630000000001 39.9272, -75.16719999999999 39.9265))
42101000030	1990	POLYGON ((-75.1743 39.927, -75.17529999999999 39.9271, -75.1759 39.9272, -75.17570000000001 39.9276, -75.17570000000001 39.928, -75.1756 39.9285, -75.1755 39.9289, -75.1754 39.9293, -75.17529999999999 39.9297, -75.1752 39.9301, -75.1752 39.9305, -75.1751 39.931, -75.1748 39.9321, -75.1748 39.9326, -75.1747 39.933, -75.1746 39.9334, -75.17449999999999 39.9337, -75.1743 39.9346, -75.1737 39.9345, -75.17319999999999 39.9345, -75.1726 39.9344, -75.1721 39.9343, -75.1717 39.9342, -75.1711 39.9342, -75.17059999999999 39.9341, -75.17019999999999 39.9341, -75.1695 39.934, -75.1687 39.9339, -75.1677 39.9338, -75.16800000000001 39.9325, -75.1683 39.9313, -75.1686 39.9301, -75.16889999999999 39.9288, -75.16889999999999 39.9282, -75.1692 39.9276, -75.1694 39.9264, -75.17010000000001 39.9265, -75.17059999999999 39.9265, -75.1711 39.9266, -75.1716 39.9267, -75.1721 39.9267, -75.1726 39.9268, -75.17319999999999 39.9269, -75.1737 39.9269, -75.1743 39.927))
42101000031	1990	POLYGON ((-75.1772 39.9287, -75.17870000000001 39.9289, -75.1806 39.9291, -75.1823 39.9294, -75.18219999999999 39.9298, -75.18219999999999 39.9301, -75.182 39.9305, -75.1819 39.9309, -75.1818 39.9313, -75.18170000000001 39.9318, -75.1816 39.9322, -75.1816 39.9326, -75.1815 39.933, -75.1814 39.9334, -75.18129999999999 39.9338, -75.1812 39.9342, -75.1811 39.9347, -75.18089999999999 39.9352, -75.18089999999999 39.9354, -75.1788 39.9352, -75.17870000000001 39.9352, -75.17829999999999 39.9351, -75.1778 39.9351, -75.17740000000001 39.935, -75.17700000000001 39.9349, -75.1764 39.9348, -75.1758 39.9348, -75.17529999999999 39.9347, -75.1748 39.9347, -75.1743 39.9346, -75.17449999999999 39.9337, -75.1746 39.9334, -75.1747 39.933, -75.1748 39.9326, -75.1748 39.9321, -75.1751 39.931, -75.1752 39.9305, -75.1752 39.9301, -75.17529999999999 39.9297, -75.1754 39.9293, -75.1755 39.9289, -75.1756 39.9285, -75.17610000000001 39.9285, -75.17659999999999 39.9286, -75.1772 39.9287))
42101000032	1990	POLYGON ((-75.18219999999999 39.9298, -75.1823 39.9294, -75.18389999999999 39.9295, -75.1842 39.9296, -75.1855 39.9297, -75.18600000000001 39.9298, -75.1866 39.9299, -75.18729999999999 39.9299, -75.1884 39.9301, -75.18899999999999 39.9302, -75.1905 39.9304, -75.1905 39.9308, -75.19029999999999 39.9317, -75.19 39.9329, -75.18980000000001 39.9341, -75.1896 39.9345, -75.1895 39.9349, -75.18940000000001 39.9353, -75.18940000000001 39.9358, -75.1893 39.9361, -75.1891 39.9365, -75.1876 39.9363, -75.1859 39.9361, -75.18519999999999 39.936, -75.18470000000001 39.9359, -75.1841 39.9358, -75.1836 39.9357, -75.18300000000001 39.9357, -75.1825 39.9356, -75.18089999999999 39.9354, -75.18089999999999 39.9352, -75.1811 39.9347, -75.1812 39.9342, -75.18129999999999 39.9338, -75.1814 39.9334, -75.1815 39.933, -75.1816 39.9326, -75.1816 39.9322, -75.18170000000001 39.9318, -75.1818 39.9313, -75.1819 39.9309, -75.182 39.9305, -75.18219999999999 39.9301, -75.18219999999999 39.9298))
42101000033	1990	POLYGON ((-75.191 39.9306, -75.19199999999999 39.9306, -75.1925 39.9307, -75.193 39.9308, -75.19370000000001 39.9309, -75.19329999999999 39.9321, -75.1931 39.9332, -75.1935 39.9334, -75.19410000000001 39.9334, -75.1948 39.9335, -75.1951 39.9335, -75.1957 39.9336, -75.19629999999999 39.9337, -75.1968 39.9338, -75.1973 39.9338, -75.1978 39.9339, -75.199 39.9341, -75.19970000000001 39.9341, -75.1995 39.9349, -75.19940099999999 39.935346, -75.1991 39.9367, -75.1991 39.9373, -75.19889999999999 39.9379, -75.19840000000001 39.9391, -75.19840000000001 39.9394, -75.19832700000001 39.939633, -75.198272 39.939811, -75.1977 39.9412, -75.1974 39.9417, -75.197 39.9424, -75.1939 39.9418, -75.193 39.9413, -75.19280000000001 39.9411, -75.1922 39.941, -75.1906 39.9399, -75.189804 39.939399, -75.189376 39.93914, -75.188934 39.9393, -75.18878100000001 39.939437, -75.18859999999999 39.9395, -75.18859999999999 39.9393, -75.18859999999999 39.9391, -75.1887 39.9388, -75.1888 39.9385, -75.1888 39.9381, -75.18889299999999 39.937729, -75.18899999999999 39.9373, -75.1891 39.937, -75.18899999999999 39.9369, -75.1891 39.9365, -75.1893 39.9361, -75.18940000000001 39.9358, -75.18940000000001 39.9353, -75.1895 39.9349, -75.1896 39.9345, -75.18980000000001 39.9341, -75.19 39.9329, -75.19029999999999 39.9317, -75.1905 39.9308, -75.1905 39.9304, -75.191 39.9306))
42101000034	1990	POLYGON ((-75.20003800000001 39.932789, -75.200042 39.932777, -75.2002 39.9318, -75.2007 39.9317, -75.2028 39.9323, -75.20424800000001 39.932556, -75.2045 39.9326, -75.20480000000001 39.9326, -75.2051 39.9327, -75.2054 39.9327, -75.2064 39.933, -75.2062 39.9336, -75.20529999999999 39.9343, -75.20489999999999 39.9353, -75.204761 39.936461, -75.2046 39.9378, -75.204604 39.937901, -75.2047 39.9401, -75.20529999999999 39.9402, -75.20529999999999 39.941, -75.2047 39.9422, -75.20310000000001 39.9431, -75.2004 39.9434, -75.197 39.9424, -75.1974 39.9417, -75.1977 39.9412, -75.198272 39.939811, -75.19832700000001 39.939633, -75.19840000000001 39.9394, -75.19840000000001 39.9391, -75.19889999999999 39.9379, -75.1991 39.9373, -75.1991 39.9367, -75.19940099999999 39.935346, -75.1995 39.9349, -75.19970000000001 39.9341, -75.2 39.9329, -75.20003800000001 39.932789))
42101000035	1990	POLYGON ((-75.199676 39.919692, -75.2008 39.9194, -75.2012 39.9193, -75.20189999999999 39.9192, -75.20359999999999 39.9204, -75.2088 39.9205, -75.2111 39.9216, -75.2124 39.9231, -75.2128 39.9248, -75.2116 39.9281, -75.2092 39.9313, -75.2075 39.9332, -75.2064 39.933, -75.2054 39.9327, -75.2051 39.9327, -75.20480000000001 39.9326, -75.2045 39.9326, -75.20424800000001 39.932556, -75.2028 39.9323, -75.2007 39.9317, -75.2002 39.9318, -75.1994 39.9309, -75.1987 39.9303, -75.1985 39.9299, -75.1981 39.9295, -75.1977 39.9292, -75.1972 39.9288, -75.197 39.9283, -75.196 39.9276, -75.1952 39.9265, -75.19459999999999 39.926, -75.1932 39.9246, -75.193161 39.924499, -75.193 39.9242, -75.19274900000001 39.924026, -75.19226 39.923545, -75.1918 39.923, -75.1914 39.9224, -75.1905 39.9215, -75.1904 39.9213, -75.1906 39.9213, -75.191 39.9213, -75.1914 39.9211, -75.19410000000001 39.9207, -75.1949 39.9205, -75.196482 39.920232, -75.199676 39.919692))
42101000036	1990	POLYGON ((-75.1893 39.9215, -75.19 39.9214, -75.1904 39.9213, -75.1905 39.9215, -75.1914 39.9224, -75.1918 39.923, -75.19226 39.923545, -75.19274900000001 39.924026, -75.193 39.9242, -75.193161 39.924499, -75.1932 39.9246, -75.19459999999999 39.926, -75.1952 39.9265, -75.196 39.9276, -75.197 39.9283, -75.1972 39.9288, -75.1977 39.9292, -75.1981 39.9295, -75.1985 39.9299, -75.1987 39.9303, -75.1994 39.9309, -75.2002 39.9318, -75.200042 39.932777, -75.20003800000001 39.932789, -75.2 39.9329, -75.19970000000001 39.9341, -75.199 39.9341, -75.1978 39.9339, -75.1973 39.9338, -75.1968 39.9338, -75.19629999999999 39.9337, -75.1957 39.9336, -75.1951 39.9335, -75.1948 39.9335, -75.19410000000001 39.9334, -75.1935 39.9334, -75.1931 39.9332, -75.19329999999999 39.9321, -75.19370000000001 39.9309, -75.193 39.9308, -75.1925 39.9307, -75.19199999999999 39.9306, -75.191 39.9306, -75.1905 39.9304, -75.18899999999999 39.9302, -75.1884 39.9301, -75.18729999999999 39.9299, -75.1866 39.9299, -75.18600000000001 39.9298, -75.1855 39.9297, -75.18559999999999 39.9293, -75.1857 39.9285, -75.1858 39.9279, -75.1859 39.9272, -75.1863 39.9261, -75.1866 39.9249, -75.18689999999999 39.9235, -75.187 39.9227, -75.1871 39.9223, -75.18729999999999 39.9218, -75.1876 39.9218, -75.1891 39.9215, -75.1893 39.9215))
42101000037	1990	POLYGON ((-75.1776 39.9236, -75.17829999999999 39.9235, -75.1789 39.9233, -75.1794 39.9233, -75.18000000000001 39.9231, -75.1807 39.923, -75.1812 39.923, -75.1816 39.9229, -75.18210000000001 39.9227, -75.18380000000001 39.9224, -75.18429999999999 39.9224, -75.1849 39.9222, -75.1855 39.9221, -75.18729999999999 39.9218, -75.1871 39.9223, -75.187 39.9227, -75.18689999999999 39.9235, -75.1866 39.9249, -75.1863 39.9261, -75.1859 39.9272, -75.1858 39.9279, -75.1857 39.9285, -75.18559999999999 39.9293, -75.1855 39.9297, -75.1842 39.9296, -75.18389999999999 39.9295, -75.1823 39.9294, -75.1806 39.9291, -75.17870000000001 39.9289, -75.1772 39.9287, -75.17659999999999 39.9286, -75.17610000000001 39.9285, -75.1756 39.9285, -75.17570000000001 39.928, -75.17570000000001 39.9276, -75.1759 39.9272, -75.176 39.9268, -75.17610000000001 39.9264, -75.17610000000001 39.926, -75.1764 39.9248, -75.17659999999999 39.9238, -75.1776 39.9236))
42101000039	1990	POLYGON ((-75.17319999999999 39.9119, -75.1738 39.912, -75.1743 39.912, -75.175 39.912, -75.1755 39.9122, -75.17610000000001 39.9122, -75.1768 39.9123, -75.17740000000001 39.9125, -75.1781 39.9125, -75.1778 39.9132, -75.17749999999999 39.9146, -75.1776 39.9145, -75.1786 39.9147, -75.1785 39.915, -75.1784 39.9154, -75.1784 39.9159, -75.178 39.9172, -75.1778 39.9185, -75.17749999999999 39.9198, -75.17740000000001 39.9202, -75.17740000000001 39.9203, -75.1773 39.9206, -75.1772 39.9211, -75.17700000000001 39.9223, -75.1769 39.9227, -75.1768 39.9231, -75.1767 39.9235, -75.17659999999999 39.9238, -75.1764 39.9248, -75.17610000000001 39.926, -75.17610000000001 39.9264, -75.176 39.9268, -75.1759 39.9272, -75.17529999999999 39.9271, -75.1743 39.927, -75.1737 39.9269, -75.17319999999999 39.9269, -75.1726 39.9268, -75.1721 39.9267, -75.1716 39.9267, -75.1711 39.9266, -75.17059999999999 39.9265, -75.17010000000001 39.9265, -75.1694 39.9264, -75.16970000000001 39.9252, -75.1699 39.9239, -75.17019999999999 39.9227, -75.1705 39.9214, -75.1708 39.9203, -75.17100000000001 39.919, -75.1713 39.9177, -75.17149999999999 39.9169, -75.1716 39.9164, -75.1721 39.9142, -75.1722 39.9138, -75.17230000000001 39.9133, -75.1725 39.9125, -75.17270000000001 39.9118, -75.17319999999999 39.9119))
42101000040	1990	POLYGON ((-75.1645 39.9169, -75.1648 39.9156, -75.1653 39.9156, -75.16549999999999 39.9156, -75.1658 39.9156, -75.1664 39.9157, -75.1665 39.9157, -75.16679999999999 39.9158, -75.16719999999999 39.9158, -75.1675 39.9159, -75.1678 39.9159, -75.16800000000001 39.9159, -75.16849999999999 39.916, -75.1688 39.916, -75.169 39.9161, -75.1696 39.9161, -75.1705 39.9162, -75.1709 39.9163, -75.1716 39.9164, -75.17149999999999 39.9169, -75.1713 39.9177, -75.17100000000001 39.919, -75.1708 39.9203, -75.1705 39.9214, -75.17019999999999 39.9227, -75.1699 39.9239, -75.16970000000001 39.9252, -75.1688 39.9254, -75.16840000000001 39.9255, -75.16759999999999 39.9262, -75.1674 39.9261, -75.16679999999999 39.9261, -75.16630000000001 39.926, -75.1657 39.9259, -75.1652 39.9258, -75.1647 39.9258, -75.1641 39.9257, -75.1636 39.9256, -75.16330000000001 39.9256, -75.1631 39.9256, -75.1627 39.9255, -75.1627 39.9251, -75.1628 39.9247, -75.16289999999999 39.9243, -75.163 39.9239, -75.1631 39.9235, -75.1632 39.9231, -75.16330000000001 39.9226, -75.1634 39.9223, -75.1634 39.9219, -75.1635 39.9214, -75.1636 39.9211, -75.16370000000001 39.9206, -75.164 39.9194, -75.1643 39.9181, -75.1645 39.9169))
42101000041	1990	POLYGON ((-75.1566 39.9152, -75.15689999999999 39.9146, -75.1576 39.9146, -75.1579 39.9147, -75.15819999999999 39.9147, -75.1585 39.9147, -75.1587 39.9148, -75.15900000000001 39.9148, -75.1593 39.9148, -75.15949999999999 39.9149, -75.1601 39.9149, -75.16070000000001 39.915, -75.1611 39.9151, -75.1617 39.9151, -75.1622 39.9152, -75.16240000000001 39.9152, -75.1626 39.9153, -75.163 39.9153, -75.1632 39.9153, -75.16379999999999 39.9154, -75.16419999999999 39.9154, -75.1648 39.9156, -75.1645 39.9169, -75.1643 39.9181, -75.164 39.9194, -75.16370000000001 39.9206, -75.1636 39.9211, -75.1635 39.9214, -75.1634 39.9219, -75.1634 39.9223, -75.16330000000001 39.9226, -75.1632 39.9231, -75.1631 39.9235, -75.163 39.9239, -75.16289999999999 39.9243, -75.1628 39.9247, -75.1627 39.9251, -75.1627 39.9255, -75.161 39.9253, -75.15940000000001 39.9251, -75.15779999999999 39.9249, -75.1562 39.9247, -75.15470000000001 39.9245, -75.15470000000001 39.924, -75.1549 39.9237, -75.155 39.9233, -75.1551 39.9229, -75.15519999999999 39.9224, -75.1553 39.9221, -75.1553 39.9216, -75.1554 39.9212, -75.1554 39.9208, -75.1555 39.9205, -75.15560000000001 39.9204, -75.1557 39.92, -75.1558 39.9196, -75.1559 39.9192, -75.1559 39.9188, -75.1559 39.9183, -75.1563 39.9172, -75.15649999999999 39.9164, -75.1566 39.9159, -75.1566 39.9152))
42101000042	1990	POLYGON ((-75.1476 39.9145, -75.14790000000001 39.9133, -75.148 39.9134, -75.15000000000001 39.9137, -75.15170000000001 39.914, -75.1523 39.914, -75.1528 39.914, -75.1533 39.9141, -75.15519999999999 39.9144, -75.155948 39.914488, -75.15689999999999 39.9146, -75.1566 39.9152, -75.1566 39.9159, -75.15649999999999 39.9164, -75.1563 39.9172, -75.1559 39.9183, -75.1559 39.9188, -75.1559 39.9192, -75.1558 39.9196, -75.1557 39.92, -75.15560000000001 39.9204, -75.1555 39.9205, -75.1554 39.9208, -75.1554 39.9212, -75.1553 39.9216, -75.1553 39.9221, -75.15519999999999 39.9224, -75.1551 39.9229, -75.155 39.9233, -75.1549 39.9237, -75.15470000000001 39.924, -75.15470000000001 39.9245, -75.15423199999999 39.924442, -75.15309999999999 39.9243, -75.1523 39.9241, -75.1515 39.9241, -75.1503 39.9239, -75.1495 39.9238, -75.148 39.9236, -75.1477 39.9235, -75.14709999999999 39.9235, -75.1472 39.9227, -75.1473 39.9223, -75.1476 39.9212, -75.1478 39.9199, -75.14790000000001 39.9192, -75.1481 39.9187, -75.1477 39.9186, -75.1467 39.9185, -75.14700000000001 39.9173, -75.14709999999999 39.9169, -75.1473 39.916, -75.1476 39.9148, -75.1476 39.9145))
42101000043	1990	POLYGON ((-75.1404 39.9069, -75.14830000000001 39.9082, -75.1489 39.9083, -75.1489 39.9086, -75.149 39.909, -75.14879999999999 39.9094, -75.14790000000001 39.9133, -75.1476 39.9145, -75.1476 39.9148, -75.1473 39.916, -75.14709999999999 39.9169, -75.14700000000001 39.9173, -75.1467 39.9185, -75.1477 39.9186, -75.1481 39.9187, -75.14790000000001 39.9192, -75.1478 39.9199, -75.1476 39.9212, -75.1473 39.9223, -75.1472 39.9227, -75.14709999999999 39.9235, -75.14570000000001 39.9234, -75.1444 39.9232, -75.1431 39.923, -75.1429 39.923, -75.1384 39.9223, -75.1331 39.9216, -75.1332 39.9215, -75.131739 39.919011, -75.1305 39.9169, -75.129136 39.91399, -75.129 39.9137, -75.1283 39.9117, -75.1294 39.907, -75.12990000000001 39.9049, -75.1341 39.9057, -75.1392 39.9066, -75.1395 39.9067, -75.1404 39.9069))
42101000044	1990	POLYGON ((-75.1495 39.9082, -75.1512 39.9087, -75.15219999999999 39.9088, -75.1537 39.9091, -75.1563 39.9096, -75.1589 39.9101, -75.16160000000001 39.9105, -75.16070000000001 39.9112, -75.16070000000001 39.9123, -75.1604 39.9136, -75.1601 39.9149, -75.15949999999999 39.9149, -75.1593 39.9148, -75.15900000000001 39.9148, -75.1587 39.9148, -75.1585 39.9147, -75.15819999999999 39.9147, -75.1579 39.9147, -75.1576 39.9146, -75.15689999999999 39.9146, -75.155948 39.914488, -75.15519999999999 39.9144, -75.1533 39.9141, -75.1528 39.914, -75.1523 39.914, -75.15170000000001 39.914, -75.15000000000001 39.9137, -75.148 39.9134, -75.14790000000001 39.9133, -75.14879999999999 39.9094, -75.149 39.909, -75.1489 39.9086, -75.1489 39.9083, -75.1495 39.9082))
42101000045	1990	POLYGON ((-75.16070000000001 39.9112, -75.16160000000001 39.9105, -75.1621 39.9108, -75.1657 39.9111, -75.168223 39.911366, -75.170072 39.911576, -75.170766 39.911644, -75.17270000000001 39.9118, -75.1725 39.9125, -75.17230000000001 39.9133, -75.1722 39.9138, -75.1721 39.9142, -75.1716 39.9164, -75.1709 39.9163, -75.1705 39.9162, -75.1696 39.9161, -75.169 39.9161, -75.1688 39.916, -75.16849999999999 39.916, -75.16800000000001 39.9159, -75.1678 39.9159, -75.1675 39.9159, -75.16719999999999 39.9158, -75.16679999999999 39.9158, -75.1665 39.9157, -75.1664 39.9157, -75.1658 39.9156, -75.16549999999999 39.9156, -75.1653 39.9156, -75.1648 39.9156, -75.16419999999999 39.9154, -75.16379999999999 39.9154, -75.1632 39.9153, -75.163 39.9153, -75.1626 39.9153, -75.16240000000001 39.9152, -75.1622 39.9152, -75.1617 39.9151, -75.1611 39.9151, -75.16070000000001 39.915, -75.1601 39.9149, -75.1604 39.9136, -75.16070000000001 39.9123, -75.16070000000001 39.9112))
42101000046	1990	POLYGON ((-75.2106 39.8978, -75.211 39.8977, -75.2119 39.8972, -75.2149 39.901, -75.2158 39.9089, -75.2135 39.9103, -75.2071 39.9105, -75.2022 39.9179, -75.20189999999999 39.9192, -75.2012 39.9193, -75.2008 39.9194, -75.199676 39.919692, -75.196482 39.920232, -75.1949 39.9205, -75.19410000000001 39.9207, -75.1914 39.9211, -75.191 39.9213, -75.1906 39.9213, -75.1904 39.9213, -75.1896 39.9203, -75.18940000000001 39.9202, -75.1885 39.9191, -75.1878 39.9185, -75.18680000000001 39.9183, -75.1848 39.9181, -75.1831 39.9178, -75.18129999999999 39.9176, -75.1815 39.9163, -75.18219999999999 39.913, -75.1823 39.9127, -75.18340000000001 39.9122, -75.1841 39.9115, -75.1849 39.911, -75.1857 39.9104, -75.1863 39.9099, -75.18680000000001 39.9097, -75.18731200000001 39.909321, -75.187668 39.909057, -75.1895 39.9077, -75.19 39.9075, -75.1908 39.9071, -75.19119999999999 39.9067, -75.1923 39.9062, -75.1931 39.9058, -75.19410000000001 39.9052, -75.19499999999999 39.9049, -75.1968 39.904, -75.1974 39.9037, -75.19929999999999 39.903, -75.2009 39.9021, -75.2015 39.902, -75.2106 39.8978))
42101000048	1990	POLYGON ((-75.16589999999999 39.9105, -75.1664 39.908, -75.16719999999999 39.9042, -75.1688 39.9044, -75.17400000000001 39.9051, -75.1734 39.9077, -75.1733 39.9089, -75.173062 39.910097, -75.172788 39.911356, -75.17270000000001 39.9118, -75.170766 39.911644, -75.170072 39.911576, -75.168223 39.911366, -75.1657 39.9111, -75.16589999999999 39.9105))
42101000049	1990	POLYGON ((-75.143 39.8942, -75.1444 39.8947, -75.147293 39.894974, -75.15179999999999 39.8954, -75.16030000000001 39.8965, -75.17010000000001 39.8973, -75.171538 39.89754, -75.17310000000001 39.8978, -75.17440000000001 39.8979, -75.1754 39.8982, -75.175365 39.898321, -75.175144 39.898632, -75.1751 39.899, -75.175157 39.900152, -75.17523 39.90049, -75.1743 39.9038, -75.17400000000001 39.9051, -75.1688 39.9044, -75.16719999999999 39.9042, -75.1664 39.908, -75.16589999999999 39.9105, -75.1657 39.9111, -75.1621 39.9108, -75.16160000000001 39.9105, -75.1589 39.9101, -75.1563 39.9096, -75.1537 39.9091, -75.15219999999999 39.9088, -75.1512 39.9087, -75.1495 39.9082, -75.1489 39.9083, -75.14830000000001 39.9082, -75.1404 39.9069, -75.1395 39.9067, -75.1392 39.9066, -75.1341 39.9057, -75.12990000000001 39.9049, -75.130379 39.903132, -75.131113 39.900423, -75.13120000000001 39.9001, -75.13239900000001 39.898256, -75.13379999999999 39.8961, -75.13630000000001 39.8932, -75.143 39.8942))
